order_id,date_key,date,driver_id,customer_id,region,order_amount,items_delivered,items_missing,delivery_hour,has_missing,has_missing_int,failure_cost,day_of_week,month,week_number,quarter,semester,period,order_size_tier,amount_tier
e9c57b5d-2d30-45b6-9b43-4aab7c38de39,20231002,2023-10-02,WDID10532,WCID6165,Winter Park,319.57,13,0,17,False,0,0.0,Monday,2023-10,40,4,H2,Tarde (12–17h),Grande (11–20),$250–$400
f29ed2fa-8899-42d8-9de6-6c1b8427809a,20231002,2023-10-02,WDID10548,WCID5900,Altamonte Springs,384.07,4,0,14,False,0,0.0,Monday,2023-10,40,4,H2,Tarde (12–17h),Pequeno (1–5),$250–$400
44484d52-baae-49f7-afbd-568a0dfb1443,20231002,2023-10-02,WDID10618,WCID5282,Clermont,494.35,7,0,20,False,0,0.0,Monday,2023-10,40,4,H2,Noite (18–23h),Médio (6–10),> $400
d9d4cb7e-26fd-4018-b9aa-f9228ca8973b,20231002,2023-10-02,WDID10953,WCID5642,Winter Park,164.09,3,0,21,False,0,0.0,Monday,2023-10,40,4,H2,Noite (18–23h),Pequeno (1–5),$100–$250
4f572f08-6043-4e0e-88e5-1c14e3b8964f,20231002,2023-10-02,WDID10531,WCID6001,Sanford,341.09,9,0,11,False,0,0.0,Monday,2023-10,40,4,H2,Manhã (6–11h),Médio (6–10),$250–$400
1253e0e5-f67a-4229-aff9-4511b0156c5d,20231002,2023-10-02,WDID10868,WCID5600,Clermont,299.42,9,0,11,False,0,0.0,Monday,2023-10,40,4,H2,Manhã (6–11h),Médio (6–10),$250–$400
5bb757ca-25a3-4adb-bab4-205c6a1b0813,20231002,2023-10-02,WDID11030,WCID5929,Altamonte Springs,158.51,8,0,4,False,0,0.0,Monday,2023-10,40,4,H2,Madrugada (0–5h),Médio (6–10),$100–$250
7946a417-b381-43c2-9c81-79306b85efb4,20231002,2023-10-02,WDID11032,WCID5797,Winter Park,150.88,12,0,21,False,0,0.0,Monday,2023-10,40,4,H2,Noite (18–23h),Grande (11–20),$100–$250
1ec45b71-375e-4c27-b96b-0dc8447042cc,20231002,2023-10-02,WDID10463,WCID5071,Clermont,360.44,14,0,17,False,0,0.0,Monday,2023-10,40,4,H2,Tarde (12–17h),Grande (11–20),$250–$400
969de379-4e7e-4902-b35b-d2dc6a4c344b,20231003,2023-10-03,WDID10603,WCID5365,Kissimmee,307.45,5,1,21,True,1,70.8255595,Tuesday,2023-10,40,4,H2,Noite (18–23h),Pequeno (1–5),$250–$400
f5f3c1b9-8fd4-440f-96c4-c2beee42c918,20231003,2023-10-03,WDID10614,WCID6102,Kissimmee,459.93,10,1,4,True,1,70.8255595,Tuesday,2023-10,40,4,H2,Madrugada (0–5h),Médio (6–10),> $400
c6fbfbf3-6905-4b2d-876d-6010ac866110,20231003,2023-10-03,WDID10585,WCID5859,Kissimmee,210.4,17,1,15,True,1,70.8255595,Tuesday,2023-10,40,4,H2,Tarde (12–17h),Grande (11–20),$100–$250
d5a53019-770d-4050-8114-27b0128feb14,20231003,2023-10-03,WDID09919,WCID6003,Winter Park,847.71,13,0,5,False,0,0.0,Tuesday,2023-10,40,4,H2,Madrugada (0–5h),Grande (11–20),> $400
7f6a8bff-ca7c-4ca0-bf2a-8723aae2f07b,20231003,2023-10-03,WDID10007,WCID5983,Apopka,154.05,15,0,1,False,0,0.0,Tuesday,2023-10,40,4,H2,Madrugada (0–5h),Grande (11–20),$100–$250
3d52772e-44eb-41ef-a13b-e7ef85c1de92,20231003,2023-10-03,WDID10406,WCID5424,Orlando,199.22,12,0,7,False,0,0.0,Tuesday,2023-10,40,4,H2,Manhã (6–11h),Grande (11–20),$100–$250
02b097a5-e663-4d0a-92ed-f079a3e57455,20231003,2023-10-03,WDID10414,WCID6009,Clermont,432.52,13,0,8,False,0,0.0,Tuesday,2023-10,40,4,H2,Manhã (6–11h),Grande (11–20),> $400
f76c7f39-588f-4ff1-99dd-188d5435370d,20231003,2023-10-03,WDID10489,WCID5195,Winter Park,473.64,17,0,0,False,0,0.0,Tuesday,2023-10,40,4,H2,Madrugada (0–5h),Grande (11–20),> $400
07e03ba8-a273-486e-bf9a-2f3b825d050f,20231003,2023-10-03,WDID10719,WCID5798,Kissimmee,145.0,11,0,4,False,0,0.0,Tuesday,2023-10,40,4,H2,Madrugada (0–5h),Grande (11–20),$100–$250
aba60547-aca1-4ddd-b13b-ccad135894de,20231003,2023-10-03,WDID10792,WCID5864,Apopka,364.18,14,0,17,False,0,0.0,Tuesday,2023-10,40,4,H2,Tarde (12–17h),Grande (11–20),$250–$400
8a773264-bed7-4f35-a8c1-458a62df93f1,20231003,2023-10-03,WDID10826,WCID5883,Winter Park,326.9,3,0,16,False,0,0.0,Tuesday,2023-10,40,4,H2,Tarde (12–17h),Pequeno (1–5),$250–$400
fb2a58ae-279a-4ab2-acfe-d956f6470132,20231003,2023-10-03,WDID10879,WCID5600,Orlando,257.36,19,0,11,False,0,0.0,Tuesday,2023-10,40,4,H2,Manhã (6–11h),Grande (11–20),$250–$400
94a6a1f3-7d94-42fa-922f-fc963c87e101,20231003,2023-10-03,WDID10951,WCID6201,Kissimmee,68.26,12,0,8,False,0,0.0,Tuesday,2023-10,40,4,H2,Manhã (6–11h),Grande (11–20),< $100
b2717e02-239b-4251-9668-a09ecf496543,20231003,2023-10-03,WDID10972,WCID5939,Apopka,404.73,12,0,22,False,0,0.0,Tuesday,2023-10,40,4,H2,Noite (18–23h),Grande (11–20),> $400
b833fda4-c3df-453c-a8b9-cd00931d5e15,20231003,2023-10-03,WDID10088,WCID5502,Orlando,212.91,19,0,3,False,0,0.0,Tuesday,2023-10,40,4,H2,Madrugada (0–5h),Grande (11–20),$100–$250
e4a7762f-2221-4271-a94c-c71543052814,20231003,2023-10-03,WDID10365,WCID5460,Clermont,197.34,7,0,1,False,0,0.0,Tuesday,2023-10,40,4,H2,Madrugada (0–5h),Médio (6–10),$100–$250
1b08eb96-5914-41f3-9e87-828a032f7a2c,20231003,2023-10-03,WDID10970,WCID5501,Kissimmee,390.44,1,0,14,False,0,0.0,Tuesday,2023-10,40,4,H2,Tarde (12–17h),Pequeno (1–5),$250–$400
efe79d24-09fc-4fef-8c12-eb8631a3d2ac,20231003,2023-10-03,WDID10026,WCID5414,Clermont,167.33,8,0,23,False,0,0.0,Tuesday,2023-10,40,4,H2,Noite (18–23h),Médio (6–10),$100–$250
19ff765e-f77b-466e-8fed-fcda96803890,20231003,2023-10-03,WDID09915,WCID5292,Orlando,462.86,4,0,11,False,0,0.0,Tuesday,2023-10,40,4,H2,Manhã (6–11h),Pequeno (1–5),> $400
0e15aef0-0659-48b8-99cd-ce0de1b9cbce,20231003,2023-10-03,WDID09950,WCID5392,Kissimmee,285.69,13,0,14,False,0,0.0,Tuesday,2023-10,40,4,H2,Tarde (12–17h),Grande (11–20),$250–$400
04597ff9-c7c9-4797-b2e7-97cb6a9c744d,20231003,2023-10-03,WDID10053,WCID6142,Altamonte Springs,367.29,6,0,19,False,0,0.0,Tuesday,2023-10,40,4,H2,Noite (18–23h),Médio (6–10),$250–$400
cbbf2ac0-5016-4204-94e6-756c5d66122a,20231003,2023-10-03,WDID10573,WCID5540,Orlando,98.99,10,0,0,False,0,0.0,Tuesday,2023-10,40,4,H2,Madrugada (0–5h),Médio (6–10),< $100
f31148f6-4e02-4a9b-8a35-21ff30fadc95,20231003,2023-10-03,WDID11051,WCID5151,Apopka,191.55,18,0,22,False,0,0.0,Tuesday,2023-10,40,4,H2,Noite (18–23h),Grande (11–20),$100–$250
58775de4-0841-45fa-a916-e1d4b0b6ef6b,20231003,2023-10-03,WDID09949,WCID5721,Altamonte Springs,223.11,13,0,2,False,0,0.0,Tuesday,2023-10,40,4,H2,Madrugada (0–5h),Grande (11–20),$100–$250
e4b17f20-fb07-421d-913f-21e694e56855,20231003,2023-10-03,WDID10610,WCID5164,Clermont,137.01,2,0,7,False,0,0.0,Tuesday,2023-10,40,4,H2,Manhã (6–11h),Pequeno (1–5),$100–$250
53aaa5dc-9f4e-428d-8640-c0cbceb1060c,20231003,2023-10-03,WDID11073,WCID5891,Altamonte Springs,481.49,12,0,4,False,0,0.0,Tuesday,2023-10,40,4,H2,Madrugada (0–5h),Grande (11–20),> $400
5d4ac22c-3698-445c-80a9-d1a5d2cbe10a,20231003,2023-10-03,WDID09908,WCID6084,Sanford,35.33,3,0,20,False,0,0.0,Tuesday,2023-10,40,4,H2,Noite (18–23h),Pequeno (1–5),< $100
ad96f9a6-13f7-4c7d-a331-091cd40155f4,20231003,2023-10-03,WDID09941,WCID6158,Apopka,393.82,15,0,6,False,0,0.0,Tuesday,2023-10,40,4,H2,Manhã (6–11h),Grande (11–20),$250–$400
658fce18-496c-4828-a979-043a76eaff21,20231003,2023-10-03,WDID10403,WCID5458,Kissimmee,32.9,10,0,6,False,0,0.0,Tuesday,2023-10,40,4,H2,Manhã (6–11h),Médio (6–10),< $100
a351012c-2fac-40d1-b049-fd74d3d20ccb,20231003,2023-10-03,WDID10810,WCID5576,Kissimmee,277.04,19,0,21,False,0,0.0,Tuesday,2023-10,40,4,H2,Noite (18–23h),Grande (11–20),$250–$400
19dda2ba-4924-40ef-9c17-cb829293d741,20231003,2023-10-03,WDID10088,WCID6095,Sanford,161.11,9,0,21,False,0,0.0,Tuesday,2023-10,40,4,H2,Noite (18–23h),Médio (6–10),$100–$250
dfd528d8-6ded-4c8e-8c3e-b9d382152c3b,20231003,2023-10-03,WDID10331,WCID5705,Altamonte Springs,60.13,19,0,17,False,0,0.0,Tuesday,2023-10,40,4,H2,Tarde (12–17h),Grande (11–20),< $100
04525955-1b32-4fe4-9c33-4acefdc2187a,20231004,2023-10-04,WDID10649,WCID5946,Winter Park,152.25,5,1,8,True,1,70.8255595,Wednesday,2023-10,40,4,H2,Manhã (6–11h),Pequeno (1–5),$100–$250
15b87e18-e7b9-446b-ba1e-0dde4cc7f2ac,20231004,2023-10-04,WDID10664,WCID5893,Apopka,1257.34,2,1,23,True,1,70.8255595,Wednesday,2023-10,40,4,H2,Noite (18–23h),Pequeno (1–5),> $400
20fa6b01-c7c0-44f4-b365-b613ba999ff0,20231004,2023-10-04,WDID10519,WCID5306,Clermont,26.47,1,1,3,True,1,70.8255595,Wednesday,2023-10,40,4,H2,Madrugada (0–5h),Pequeno (1–5),< $100
03492705-54a3-4768-94c7-fd57abcfcc2f,20231004,2023-10-04,WDID10681,WCID5857,Clermont,112.05,7,1,14,True,1,70.8255595,Wednesday,2023-10,40,4,H2,Tarde (12–17h),Médio (6–10),$100–$250
12937076-c2de-4294-93e8-a1a1834bce80,20231004,2023-10-04,WDID10005,WCID6238,Apopka,439.48,16,0,6,False,0,0.0,Wednesday,2023-10,40,4,H2,Manhã (6–11h),Grande (11–20),> $400
aeb51a4a-218e-46b6-9444-f238f07d9e61,20231004,2023-10-04,WDID10099,WCID6206,Kissimmee,248.78,10,0,14,False,0,0.0,Wednesday,2023-10,40,4,H2,Tarde (12–17h),Médio (6–10),$100–$250
f153fc7e-bf3d-4931-8807-ab1693a0d40b,20231004,2023-10-04,WDID10103,WCID5462,Altamonte Springs,828.91,15,0,23,False,0,0.0,Wednesday,2023-10,40,4,H2,Noite (18–23h),Grande (11–20),> $400
612fc685-a910-4ca7-a686-ceccd30c2cb3,20231004,2023-10-04,WDID10163,WCID6160,Winter Park,191.67,6,0,8,False,0,0.0,Wednesday,2023-10,40,4,H2,Manhã (6–11h),Médio (6–10),$100–$250
f9299d2a-15fe-4b19-bb94-9fa6b9083848,20231004,2023-10-04,WDID09945,WCID5250,Sanford,213.03,5,0,19,False,0,0.0,Wednesday,2023-10,40,4,H2,Noite (18–23h),Pequeno (1–5),$100–$250
fc1c7339-3714-4844-b126-1ce0a89cac49,20231004,2023-10-04,WDID10033,WCID5967,Altamonte Springs,225.73,2,0,7,False,0,0.0,Wednesday,2023-10,40,4,H2,Manhã (6–11h),Pequeno (1–5),$100–$250
3eee345b-d435-4d87-9b20-f233f5ca820b,20231004,2023-10-04,WDID10756,WCID5412,Sanford,340.81,7,0,22,False,0,0.0,Wednesday,2023-10,40,4,H2,Noite (18–23h),Médio (6–10),$250–$400
f5ec75a4-76b0-4e4d-91d2-ad725ffa8c4a,20231004,2023-10-04,WDID10075,WCID5403,Apopka,49.84,2,0,23,False,0,0.0,Wednesday,2023-10,40,4,H2,Noite (18–23h),Pequeno (1–5),< $100
8582552b-7e40-4428-9acc-668a955d2e80,20231004,2023-10-04,WDID10789,WCID5684,Orlando,348.65,5,0,16,False,0,0.0,Wednesday,2023-10,40,4,H2,Tarde (12–17h),Pequeno (1–5),$250–$400
b50b0e6d-72ef-4042-828d-d853cb8ae1cf,20231004,2023-10-04,WDID10935,WCID5441,Winter Park,304.4,9,0,5,False,0,0.0,Wednesday,2023-10,40,4,H2,Madrugada (0–5h),Médio (6–10),$250–$400
5be4328e-58ed-4fdd-af5c-61ff66d6a0ff,20231004,2023-10-04,WDID09964,WCID6174,Apopka,52.08,19,0,7,False,0,0.0,Wednesday,2023-10,40,4,H2,Manhã (6–11h),Grande (11–20),< $100
17ed3600-b250-4772-a556-3e19fb536d74,20231004,2023-10-04,WDID10098,WCID5629,Sanford,78.99,15,0,5,False,0,0.0,Wednesday,2023-10,40,4,H2,Madrugada (0–5h),Grande (11–20),< $100
ef6a89fc-787d-426e-922f-9e8b27027195,20231004,2023-10-04,WDID10896,WCID6089,Sanford,225.9,14,0,4,False,0,0.0,Wednesday,2023-10,40,4,H2,Madrugada (0–5h),Grande (11–20),$100–$250
dd0b5f36-0057-48f8-a587-ed581410d484,20231004,2023-10-04,WDID11115,WCID5660,Apopka,292.3,8,0,16,False,0,0.0,Wednesday,2023-10,40,4,H2,Tarde (12–17h),Médio (6–10),$250–$400
373cabf2-b8c4-42aa-9a51-955fa703ef1b,20231004,2023-10-04,WDID10119,WCID5988,Orlando,211.82,6,0,10,False,0,0.0,Wednesday,2023-10,40,4,H2,Manhã (6–11h),Médio (6–10),$100–$250
3516f44f-89b4-4bb8-b00b-8d2bbec343d8,20231004,2023-10-04,WDID10313,WCID5523,Clermont,395.59,6,0,4,False,0,0.0,Wednesday,2023-10,40,4,H2,Madrugada (0–5h),Médio (6–10),$250–$400
74be5d68-ee49-4895-a16d-cc8d2fb9cd62,20231004,2023-10-04,WDID10406,WCID5868,Altamonte Springs,363.76,3,0,2,False,0,0.0,Wednesday,2023-10,40,4,H2,Madrugada (0–5h),Pequeno (1–5),$250–$400
1b496f42-c71f-4cf1-a297-a8080c288c03,20231004,2023-10-04,WDID10414,WCID5899,Winter Park,191.4,14,0,21,False,0,0.0,Wednesday,2023-10,40,4,H2,Noite (18–23h),Grande (11–20),$100–$250
ab6f7062-4846-460e-a1d2-4fbcf9f2051f,20231004,2023-10-04,WDID10429,WCID6076,Kissimmee,342.38,10,0,23,False,0,0.0,Wednesday,2023-10,40,4,H2,Noite (18–23h),Médio (6–10),$250–$400
a16e15c1-9649-464e-9ca0-ff2875c4317c,20231004,2023-10-04,WDID10506,WCID6067,Clermont,277.16,13,0,18,False,0,0.0,Wednesday,2023-10,40,4,H2,Noite (18–23h),Grande (11–20),$250–$400
c764ba41-1ac8-40db-9f40-5803daa17e54,20231004,2023-10-04,WDID10198,WCID5431,Orlando,143.94,1,0,10,False,0,0.0,Wednesday,2023-10,40,4,H2,Manhã (6–11h),Pequeno (1–5),$100–$250
0d738f31-c9d7-44e8-9fc2-b5d03b2f33ed,20231004,2023-10-04,WDID11020,WCID5279,Apopka,344.39,14,0,17,False,0,0.0,Wednesday,2023-10,40,4,H2,Tarde (12–17h),Grande (11–20),$250–$400
81ad6aac-6844-40ec-897e-ec6f4a2b8532,20231004,2023-10-04,WDID10274,WCID5612,Apopka,269.23,5,0,23,False,0,0.0,Wednesday,2023-10,40,4,H2,Noite (18–23h),Pequeno (1–5),$250–$400
5c3e34bb-04f6-48fd-82be-bca58b9fbc14,20231004,2023-10-04,WDID10386,WCID6063,Orlando,392.93,1,0,22,False,0,0.0,Wednesday,2023-10,40,4,H2,Noite (18–23h),Pequeno (1–5),$250–$400
194e48e5-857e-4aa0-8674-9d485ac0a66f,20231005,2023-10-05,WDID10083,WCID5551,Winter Park,462.42,7,1,8,True,1,70.8255595,Thursday,2023-10,40,4,H2,Manhã (6–11h),Médio (6–10),> $400
5205e174-3f85-485d-91e3-5dae900113ec,20231005,2023-10-05,WDID10317,WCID5149,Kissimmee,292.95,19,1,14,True,1,70.8255595,Thursday,2023-10,40,4,H2,Tarde (12–17h),Grande (11–20),$250–$400
82e9087b-27c3-4139-891d-ee5890f32051,20231005,2023-10-05,WDID10389,WCID6201,Clermont,286.53,2,0,10,False,0,0.0,Thursday,2023-10,40,4,H2,Manhã (6–11h),Pequeno (1–5),$250–$400
330e1c22-c286-475a-bd4b-fbaebe40f0e7,20231005,2023-10-05,WDID09931,WCID5288,Apopka,414.99,7,0,17,False,0,0.0,Thursday,2023-10,40,4,H2,Tarde (12–17h),Médio (6–10),> $400
13121394-e57a-45e8-a16c-976d0d2fb536,20231005,2023-10-05,WDID10038,WCID6066,Sanford,170.82,3,0,9,False,0,0.0,Thursday,2023-10,40,4,H2,Manhã (6–11h),Pequeno (1–5),$100–$250
d999eb8d-66e5-40c7-ab88-6eecfb89879b,20231005,2023-10-05,WDID10246,WCID5715,Clermont,252.31,17,0,14,False,0,0.0,Thursday,2023-10,40,4,H2,Tarde (12–17h),Grande (11–20),$250–$400
f8ff4793-b062-47a7-a949-bbadcf3bf619,20231005,2023-10-05,WDID10396,WCID5014,Sanford,469.44,10,0,11,False,0,0.0,Thursday,2023-10,40,4,H2,Manhã (6–11h),Médio (6–10),> $400
6c4a1bcd-177c-43e9-b94d-a8ba2c474675,20231005,2023-10-05,WDID10798,WCID5640,Orlando,269.58,2,0,12,False,0,0.0,Thursday,2023-10,40,4,H2,Tarde (12–17h),Pequeno (1–5),$250–$400
1bc5ca57-86ef-4e54-bf2a-f9e3cf3cf4c6,20231005,2023-10-05,WDID10346,WCID6129,Winter Park,185.48,4,0,8,False,0,0.0,Thursday,2023-10,40,4,H2,Manhã (6–11h),Pequeno (1–5),$100–$250
48396e60-dadd-4b03-b5ab-527dd545dcb2,20231005,2023-10-05,WDID10788,WCID5558,Winter Park,359.98,11,0,5,False,0,0.0,Thursday,2023-10,40,4,H2,Madrugada (0–5h),Grande (11–20),$250–$400
517ebacf-daef-48d2-81e9-10b81fe9b5c9,20231005,2023-10-05,WDID10813,WCID5200,Kissimmee,323.64,17,0,20,False,0,0.0,Thursday,2023-10,40,4,H2,Noite (18–23h),Grande (11–20),$250–$400
445ce54b-3358-414e-aaa0-92b66ca19013,20231005,2023-10-05,WDID10035,WCID5273,Sanford,113.04,15,0,10,False,0,0.0,Thursday,2023-10,40,4,H2,Manhã (6–11h),Grande (11–20),$100–$250
099045b0-ef71-4a82-b3e4-8dac535b5a43,20231005,2023-10-05,WDID10168,WCID5758,Orlando,277.36,3,0,21,False,0,0.0,Thursday,2023-10,40,4,H2,Noite (18–23h),Pequeno (1–5),$250–$400
8f350983-b8e0-4594-b836-0fb1249037d2,20231005,2023-10-05,WDID10297,WCID5586,Altamonte Springs,336.14,10,0,12,False,0,0.0,Thursday,2023-10,40,4,H2,Tarde (12–17h),Médio (6–10),$250–$400
2e8a9052-2801-42c7-94ae-865a35d32953,20231005,2023-10-05,WDID11006,WCID5395,Winter Park,384.56,8,0,18,False,0,0.0,Thursday,2023-10,40,4,H2,Noite (18–23h),Médio (6–10),$250–$400
a25798ee-d2e3-452c-a605-21e7b04a34ae,20231005,2023-10-05,WDID10044,WCID6165,Altamonte Springs,242.62,9,0,1,False,0,0.0,Thursday,2023-10,40,4,H2,Madrugada (0–5h),Médio (6–10),$100–$250
4c6f7d54-a499-4581-9bb7-ab1b24ba5223,20231005,2023-10-05,WDID10371,WCID6029,Altamonte Springs,130.06,6,0,1,False,0,0.0,Thursday,2023-10,40,4,H2,Madrugada (0–5h),Médio (6–10),$100–$250
a8a142bd-281b-409a-9993-833168ea368f,20231005,2023-10-05,WDID11034,WCID5182,Altamonte Springs,69.75,18,0,8,False,0,0.0,Thursday,2023-10,40,4,H2,Manhã (6–11h),Grande (11–20),< $100
42423973-eb70-47b2-b2dd-12e0b96e552d,20231005,2023-10-05,WDID09957,WCID5029,Sanford,408.56,10,0,3,False,0,0.0,Thursday,2023-10,40,4,H2,Madrugada (0–5h),Médio (6–10),> $400
d406537a-8a14-412f-9fb0-ec4397832cf7,20231005,2023-10-05,WDID10357,WCID5054,Kissimmee,470.35,14,0,16,False,0,0.0,Thursday,2023-10,40,4,H2,Tarde (12–17h),Grande (11–20),> $400
1da38764-0850-4183-8040-7e8d2040e6dc,20231005,2023-10-05,WDID10677,WCID6069,Orlando,274.92,12,0,12,False,0,0.0,Thursday,2023-10,40,4,H2,Tarde (12–17h),Grande (11–20),$250–$400
4e45660d-45cb-417d-87d9-92e3e5b3f460,20231006,2023-10-06,WDID09895,WCID6203,Sanford,22.86,4,2,4,True,1,70.8255595,Friday,2023-10,40,4,H2,Madrugada (0–5h),Pequeno (1–5),< $100
7e3a01d6-e932-4856-94a8-2e2c6d939e45,20231006,2023-10-06,WDID09873,WCID5396,Clermont,897.64,4,1,7,True,1,70.8255595,Friday,2023-10,40,4,H2,Manhã (6–11h),Pequeno (1–5),> $400
9070bd23-f6ff-435b-a6cc-bac486204f66,20231006,2023-10-06,WDID09981,WCID5036,Altamonte Springs,210.66,19,0,19,False,0,0.0,Friday,2023-10,40,4,H2,Noite (18–23h),Grande (11–20),$100–$250
cd64ac5d-88d9-4b33-b064-01e7410693b0,20231006,2023-10-06,WDID10113,WCID5126,Orlando,465.91,15,0,18,False,0,0.0,Friday,2023-10,40,4,H2,Noite (18–23h),Grande (11–20),> $400
e8f58367-f0bc-468b-a651-43bed80e0586,20231006,2023-10-06,WDID10378,WCID5645,Orlando,310.63,19,0,1,False,0,0.0,Friday,2023-10,40,4,H2,Madrugada (0–5h),Grande (11–20),$250–$400
9a5be921-8033-4950-8325-c55a34073266,20231006,2023-10-06,WDID10451,WCID5390,Clermont,396.92,12,0,19,False,0,0.0,Friday,2023-10,40,4,H2,Noite (18–23h),Grande (11–20),$250–$400
0651751f-4448-407e-98bb-b316deb0a632,20231006,2023-10-06,WDID10872,WCID5171,Sanford,371.41,6,0,2,False,0,0.0,Friday,2023-10,40,4,H2,Madrugada (0–5h),Médio (6–10),$250–$400
f5ec0434-7f49-4261-bbdc-f78e41650a5b,20231006,2023-10-06,WDID10094,WCID5522,Kissimmee,77.23,2,0,14,False,0,0.0,Friday,2023-10,40,4,H2,Tarde (12–17h),Pequeno (1–5),< $100
e83b87e5-9ac3-4c6b-b2b9-aaba203d5ffe,20231006,2023-10-06,WDID10154,WCID5068,Sanford,473.5,9,0,17,False,0,0.0,Friday,2023-10,40,4,H2,Tarde (12–17h),Médio (6–10),> $400
d5723da1-4c82-43d7-9829-ef07274a5dbe,20231006,2023-10-06,WDID10255,WCID5409,Sanford,451.18,11,0,14,False,0,0.0,Friday,2023-10,40,4,H2,Tarde (12–17h),Grande (11–20),> $400
01453f96-1cb7-414f-b647-3fca32932dc8,20231006,2023-10-06,WDID09902,WCID5304,Apopka,394.35,4,0,0,False,0,0.0,Friday,2023-10,40,4,H2,Madrugada (0–5h),Pequeno (1–5),$250–$400
e6829706-5b85-4e89-a844-8da4cb0554b8,20231006,2023-10-06,WDID09919,WCID5598,Sanford,90.48,7,0,17,False,0,0.0,Friday,2023-10,40,4,H2,Tarde (12–17h),Médio (6–10),< $100
ed2cb4e3-4436-400f-943d-b66bc434fd7f,20231006,2023-10-06,WDID09947,WCID5011,Winter Park,84.29,1,0,11,False,0,0.0,Friday,2023-10,40,4,H2,Manhã (6–11h),Pequeno (1–5),< $100
ea9321fc-0141-4e5d-a630-14a55fb336d7,20231006,2023-10-06,WDID09990,WCID5719,Winter Park,218.49,9,0,14,False,0,0.0,Friday,2023-10,40,4,H2,Tarde (12–17h),Médio (6–10),$100–$250
bc419186-9556-463a-bea3-b6237db08a3c,20231006,2023-10-06,WDID10327,WCID5992,Altamonte Springs,456.18,3,0,14,False,0,0.0,Friday,2023-10,40,4,H2,Tarde (12–17h),Pequeno (1–5),> $400
935b6205-86ce-4823-935b-2a6e5bf5c1ca,20231006,2023-10-06,WDID10350,WCID5103,Sanford,149.58,16,0,19,False,0,0.0,Friday,2023-10,40,4,H2,Noite (18–23h),Grande (11–20),$100–$250
55035798-aeba-4a18-bbb9-874680c780c2,20231006,2023-10-06,WDID10391,WCID5558,Orlando,303.58,1,0,10,False,0,0.0,Friday,2023-10,40,4,H2,Manhã (6–11h),Pequeno (1–5),$250–$400
f29b9d2a-f361-4f6c-a6ff-ebcf31830c34,20231006,2023-10-06,WDID10406,WCID5251,Altamonte Springs,146.69,10,0,13,False,0,0.0,Friday,2023-10,40,4,H2,Tarde (12–17h),Médio (6–10),$100–$250
be8cc6c8-8c1b-4b93-950a-c867d1fb43a2,20231006,2023-10-06,WDID10947,WCID5569,Winter Park,28.81,10,0,17,False,0,0.0,Friday,2023-10,40,4,H2,Tarde (12–17h),Médio (6–10),< $100
a643e1f0-20c8-40e5-aeae-5503b7e1c1fa,20231006,2023-10-06,WDID10102,WCID5703,Clermont,447.8,19,0,23,False,0,0.0,Friday,2023-10,40,4,H2,Noite (18–23h),Grande (11–20),> $400
568de770-e753-417f-9f51-157ca83d30bd,20231006,2023-10-06,WDID10105,WCID5309,Kissimmee,447.41,11,0,10,False,0,0.0,Friday,2023-10,40,4,H2,Manhã (6–11h),Grande (11–20),> $400
8a6a6dc1-095e-4b2c-a8f1-16754d18ac74,20231006,2023-10-06,WDID10160,WCID5185,Clermont,352.51,11,0,2,False,0,0.0,Friday,2023-10,40,4,H2,Madrugada (0–5h),Grande (11–20),$250–$400
682c4415-0c91-46fb-9039-6867e78a712b,20231006,2023-10-06,WDID10515,WCID5585,Kissimmee,150.9,14,0,9,False,0,0.0,Friday,2023-10,40,4,H2,Manhã (6–11h),Grande (11–20),$100–$250
1ef3e927-2f46-4db7-b6e5-fd30cbaa41bf,20231006,2023-10-06,WDID11016,WCID5055,Winter Park,153.86,9,0,5,False,0,0.0,Friday,2023-10,40,4,H2,Madrugada (0–5h),Médio (6–10),$100–$250
e90e54fb-83f5-4469-ab30-860dd197fa85,20231006,2023-10-06,WDID09921,WCID5983,Orlando,343.89,19,0,3,False,0,0.0,Friday,2023-10,40,4,H2,Madrugada (0–5h),Grande (11–20),$250–$400
0145a982-a5bc-4cc2-9ba9-5f25753f2fa5,20231006,2023-10-06,WDID10194,WCID5151,Kissimmee,186.94,17,0,0,False,0,0.0,Friday,2023-10,40,4,H2,Madrugada (0–5h),Grande (11–20),$100–$250
86368c67-4c2c-4c31-96d7-68a98d18a560,20231006,2023-10-06,WDID10575,WCID5242,Winter Park,189.72,3,0,22,False,0,0.0,Friday,2023-10,40,4,H2,Noite (18–23h),Pequeno (1–5),$100–$250
a11ca2fb-d709-455d-9a4b-656195a3eed5,20231006,2023-10-06,WDID10626,WCID6077,Apopka,65.76,7,0,6,False,0,0.0,Friday,2023-10,40,4,H2,Manhã (6–11h),Médio (6–10),< $100
ce5dcf1d-d01f-4c4c-b2e5-259a57977dce,20231006,2023-10-06,WDID11111,WCID5555,Altamonte Springs,208.46,16,0,13,False,0,0.0,Friday,2023-10,40,4,H2,Tarde (12–17h),Grande (11–20),$100–$250
2fc058d4-7646-4078-a191-28bb41f325c8,20231006,2023-10-06,WDID09906,WCID5793,Kissimmee,222.99,19,0,2,False,0,0.0,Friday,2023-10,40,4,H2,Madrugada (0–5h),Grande (11–20),$100–$250
